,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
4939,28,1,286310,9,2,1,4,1,2,0,0,40,1,1
4940,38,3,207202,9,2,10,2,1,1,0,0,48,1,2
4941,33,7,132601,9,2,7,2,1,1,0,0,40,1,2
4942,17,6,139183,6,1,12,4,1,2,0,0,15,1,1
4943,41,3,160785,11,2,2,2,1,1,0,0,40,1,2
4944,46,3,117849,10,2,6,2,1,1,15024,0,40,1,2
4945,38,5,225605,10,2,4,2,1,1,0,0,44,1,1
4946,24,3,190290,13,1,6,1,1,1,0,0,60,1,1
4947,49,3,164799,9,2,10,2,1,1,0,0,40,1,2
4948,60,4,21876,10,3,4,1,4,2,0,0,40,1,1
4949,44,3,160785,13,2,6,2,1,1,0,0,60,1,2
4950,63,7,272425,11,2,2,2,1,1,0,0,40,1,2
4951,40,3,168538,9,2,6,2,1,1,0,0,60,1,2
4952,45,7,204205,10,2,2,2,1,1,0,0,50,1,2
4953,49,3,142287,10,2,1,2,1,1,0,1902,50,1,2
4954,36,3,169926,9,3,6,1,1,2,0,0,40,1,1
4955,65,5,205024,9,2,5,2,1,1,0,0,8,1,1
4956,41,3,374764,13,7,2,5,1,1,0,0,20,1,1
4957,25,3,108779,14,5,5,4,1,2,0,0,40,1,1
4958,20,6,293136,10,1,12,4,1,2,0,0,35,1,1
4959,60,3,227332,11,7,1,1,1,1,0,0,40,1,1
4960,17,5,246308,7,1,4,4,1,2,0,0,20,8,1
4961,28,3,51331,12,2,2,3,1,2,0,0,16,1,2
4962,31,3,153078,12,1,7,4,5,1,0,0,50,1,1
4963,47,3,169180,14,1,4,1,1,2,0,0,35,1,1
4964,45,2,193451,10,2,8,2,1,1,0,0,45,1,1
4965,51,3,305147,13,1,4,1,1,1,0,0,40,1,1
4966,23,3,138892,9,1,10,4,2,1,0,0,40,1,1
4967,44,2,402397,14,2,2,3,1,2,0,1902,60,1,2
4968,34,3,223267,9,1,2,6,1,1,0,0,50,1,1
4969,19,3,29250,10,1,4,4,1,1,0,0,10,1,1
4970,51,6,203953,9,2,12,2,1,1,0,0,40,1,2
4971,46,1,29696,9,2,8,2,1,1,0,0,40,1,1
4972,30,3,315640,16,2,4,2,3,1,0,1977,40,29,2
4973,37,3,632613,6,2,9,2,1,1,0,0,35,6,1
4974,56,3,282023,15,2,4,2,1,1,0,0,45,1,2
4975,29,3,77760,9,2,1,2,1,1,0,0,45,1,1
4976,46,2,148599,14,2,7,2,1,1,0,0,50,1,2
4977,55,3,414994,9,2,7,2,1,1,0,0,40,1,1
4978,45,3,339863,13,3,6,1,1,1,8614,0,48,1,2
4979,34,3,499249,9,4,3,1,1,1,0,0,40,28,1
4980,45,6,144354,5,5,12,4,2,1,0,0,40,1,1
4981,41,3,252058,13,1,1,1,1,1,0,0,40,1,1
4982,22,6,99543,10,1,12,4,1,1,0,0,20,1,1
4983,34,3,117963,15,2,4,2,1,1,0,0,50,1,2
4984,27,3,194652,9,1,7,4,2,1,0,0,40,1,1
4985,29,3,299705,10,1,3,5,2,1,0,0,37,1,1
4986,19,4,27433,8,1,5,4,1,2,0,0,30,1,1
4987,47,5,39986,13,2,4,2,1,1,0,0,40,1,1
4988,43,7,135342,10,2,2,2,1,1,0,0,50,1,2
4989,52,3,270142,11,5,2,5,2,2,0,0,60,1,1
4990,33,2,118267,12,3,6,1,1,1,0,0,60,1,1
4991,29,3,266043,5,2,8,2,1,1,0,0,40,1,1
4992,23,3,35633,9,2,3,2,1,1,0,0,40,1,1
4993,23,3,74568,10,1,2,1,1,1,0,0,40,1,1
4994,39,3,214816,13,2,2,2,1,1,0,0,60,1,1
4995,43,3,222971,3,1,10,5,1,2,0,0,40,6,1
4996,31,3,259425,9,2,7,2,1,1,0,0,40,1,2
4997,47,7,212120,9,2,7,2,1,1,0,0,40,1,2
4998,26,3,245880,9,1,1,1,1,1,0,0,60,1,1
4999,58,5,54947,10,1,4,1,1,2,0,0,55,1,1
5000,47,7,79627,15,3,4,1,1,1,27828,0,50,1,2
5001,55,3,151474,13,1,11,6,1,2,0,1590,38,1,1
5002,26,3,132661,9,2,2,3,1,2,5013,0,40,1,1
5003,28,3,161674,9,1,10,5,1,2,0,0,40,1,1
5004,36,3,62346,9,2,7,2,2,1,0,0,40,1,1
5005,40,3,227236,9,2,6,2,1,1,0,0,50,1,1
5006,19,3,283033,7,1,5,1,1,1,0,0,40,1,1
5007,63,2,298249,13,2,6,2,1,1,10605,0,40,1,2
5008,42,3,251229,13,2,8,2,1,1,0,0,40,1,1
5009,76,3,199949,5,2,13,2,1,1,0,0,13,1,1
5010,23,1,305498,11,1,11,1,1,2,0,0,40,1,1
5011,38,2,203836,3,1,8,1,1,1,0,0,40,1,1
5012,33,1,79440,14,1,4,1,3,1,0,0,30,30,1
5013,48,5,142719,14,2,4,2,1,1,0,0,40,1,2
5014,56,3,119859,10,3,8,1,1,1,0,0,40,1,2
5015,32,3,141410,9,2,10,2,2,1,0,0,40,1,1
5016,44,5,202872,10,3,4,5,1,2,0,0,25,1,1
5017,27,3,198813,9,3,1,4,2,2,0,0,40,1,1
5018,33,4,129707,10,1,2,1,1,1,0,0,50,1,1
5019,22,3,445758,3,1,3,1,1,1,0,0,40,6,1
5020,18,6,30246,10,1,12,4,1,2,0,0,20,1,1
5021,44,3,173981,9,2,7,2,1,1,0,0,40,1,1
5022,42,3,108506,9,2,8,2,4,1,0,0,60,1,1
5023,34,3,134886,10,1,1,1,1,2,0,0,40,1,1
5024,45,4,181970,9,2,1,2,1,1,0,1672,40,1,1
5025,57,7,282913,9,2,6,2,1,1,0,0,40,2,1
5026,59,5,196013,13,2,4,2,1,1,0,0,40,1,2
5027,33,4,348491,10,2,2,3,2,2,0,0,40,1,2
5028,52,3,416164,9,2,9,2,5,1,0,0,49,6,1
5029,17,3,121037,8,1,6,4,1,2,0,0,15,1,1
5030,29,3,103111,9,1,5,4,1,1,0,0,30,11,1
5031,63,2,147589,13,2,6,2,1,1,0,0,30,1,2
5032,20,3,24008,10,1,3,1,1,1,0,0,24,1,1
5033,42,7,123838,15,2,4,2,1,1,0,1977,50,1,2
5034,50,2,175456,9,2,9,2,1,1,0,0,50,1,1
5035,55,3,84774,9,2,15,3,1,2,0,0,30,1,1
5036,27,3,194590,12,2,1,3,2,2,0,0,25,1,1
5037,28,3,134566,13,2,2,2,1,1,0,0,45,1,1
5038,55,3,211678,11,2,10,2,1,1,0,0,45,1,1
5039,44,4,44822,10,2,7,2,1,1,0,0,40,1,1
5040,53,1,144586,10,1,13,1,1,2,0,0,40,1,1
5041,23,3,119156,9,2,7,2,1,1,0,0,40,1,1
5042,25,3,371987,9,3,1,1,1,2,0,0,40,1,1
5043,44,1,144125,13,3,4,1,1,2,0,0,40,1,1
5044,55,3,31905,14,2,2,2,1,1,0,1977,40,1,2
5045,48,2,121124,10,2,4,2,1,1,0,0,35,1,2
5046,46,3,58126,9,2,7,2,1,1,0,0,40,1,1
5047,26,3,318518,10,1,8,1,1,1,0,0,40,1,1
5048,30,3,296509,4,5,9,1,1,1,0,0,45,6,1
5049,32,3,473133,14,2,4,2,1,1,0,0,40,1,2
5050,52,3,155434,9,2,2,2,1,1,0,0,48,1,1
5051,52,3,99185,9,2,6,2,1,1,7298,0,50,1,2
5052,39,3,56648,9,5,6,1,1,2,0,0,47,1,1
5053,57,5,118481,13,2,4,2,1,1,0,1902,40,1,2
5054,21,3,321666,9,1,7,4,1,1,594,0,40,1,1
5055,22,1,119838,10,1,5,4,1,1,0,0,10,1,1
5056,26,3,330695,10,2,10,2,1,1,0,0,40,1,1
5057,26,1,58039,10,2,5,2,1,1,0,0,40,1,1
5058,44,3,313022,11,2,2,2,2,1,0,0,40,1,2
5059,42,3,178134,10,3,1,1,1,2,0,0,30,1,1
5060,40,3,165309,10,2,8,2,1,1,0,0,43,1,1
5061,22,3,216181,7,1,7,4,1,1,0,0,45,1,1
5062,62,3,178745,9,2,7,2,1,1,0,0,45,1,2
5063,44,3,111067,10,2,7,2,1,1,0,0,40,1,1
5064,18,6,163788,10,1,12,4,1,2,0,0,40,1,1
5065,33,2,295591,2,4,7,1,1,1,0,0,40,6,1
5066,45,3,123075,9,2,2,2,1,1,0,0,50,1,1
5067,18,3,78045,7,2,3,4,1,1,0,0,40,1,1
5068,32,5,255004,10,1,7,1,1,1,0,0,40,1,1
5069,33,3,254221,16,1,4,1,1,2,0,0,60,1,2
5070,20,3,174714,10,1,4,4,1,1,0,0,15,1,1
5071,68,2,450580,9,2,9,2,1,1,0,0,20,1,1
5072,61,3,128230,4,2,6,2,1,1,0,0,50,1,2
5073,48,3,192894,16,2,4,2,1,1,0,0,40,1,2
5074,45,3,325390,9,2,6,2,1,1,0,0,40,1,1
5075,36,2,20333,9,2,6,3,1,2,7688,0,40,1,2
5076,32,4,128714,9,1,5,4,2,2,0,0,32,1,1
5077,35,3,170797,13,3,5,1,1,2,0,0,40,1,1
5078,39,3,269186,9,2,7,2,1,1,0,0,40,1,1
5079,53,3,127671,4,2,10,2,1,1,0,0,40,1,1
5080,30,3,211840,10,5,6,5,2,2,0,0,16,1,1
5081,37,3,163392,9,1,8,6,3,1,0,0,40,5,1
5082,40,3,201495,13,3,13,1,1,1,0,0,45,1,1
5083,25,3,251854,10,1,1,1,2,2,0,0,40,3,1
5084,41,3,279297,9,1,6,1,2,2,0,0,60,1,1
5085,52,2,195462,9,2,9,2,1,1,0,0,98,1,2
5086,33,3,170769,9,2,7,2,1,1,0,0,40,1,1
5087,28,3,142443,9,1,7,4,1,1,0,0,40,1,1
5088,25,2,182809,9,2,7,2,1,1,7298,0,40,1,2
5089,53,3,121441,10,2,6,2,1,1,0,0,55,1,1
5090,44,3,275094,2,1,5,4,1,1,0,0,10,1,1
5091,35,3,170263,9,3,2,5,1,2,0,0,40,1,1
5092,38,3,172571,10,3,7,4,1,1,0,0,58,16,1
5093,34,3,178615,9,2,10,2,1,1,0,0,40,1,1
5094,33,3,279524,9,3,10,1,1,2,0,0,40,1,1
5095,24,1,165201,10,2,1,3,1,2,0,0,45,1,1
5096,65,5,323006,9,7,5,5,2,2,0,0,25,1,1
5097,29,3,235168,12,2,6,2,1,1,0,0,60,1,1
5098,39,7,114844,15,2,4,2,1,1,99999,0,65,1,2
5099,46,5,216414,10,2,13,2,1,1,0,0,40,1,2
5100,37,3,34378,4,2,9,2,1,1,2580,0,60,1,1
5101,47,1,80914,14,2,2,2,1,1,0,0,47,1,2
5102,62,3,73292,10,2,5,2,1,1,0,0,40,1,1
5103,54,2,212165,9,2,6,2,1,1,0,0,60,1,1
5104,90,3,52386,10,1,5,1,3,1,0,0,35,1,1
5105,33,3,205649,12,4,7,1,1,1,0,0,20,1,1
5106,57,3,109638,10,2,2,2,1,1,0,1672,45,1,1
5107,25,3,200408,12,1,7,4,1,1,0,0,40,1,1
5108,44,7,187720,10,2,6,2,1,1,0,0,50,1,2
5109,52,3,236180,13,4,5,1,1,1,0,0,50,1,1
5110,21,3,118693,10,1,10,4,1,1,0,0,40,1,1
5111,31,3,363130,9,1,5,5,2,1,0,0,18,1,1
5112,39,3,225544,14,2,8,2,1,1,0,0,40,16,1
5113,59,4,243612,9,7,10,5,1,2,0,0,40,1,1
5114,29,2,160786,9,2,2,2,1,1,0,0,55,1,1
5115,49,3,234320,4,1,4,6,2,1,0,0,45,1,1
5116,34,3,314646,5,2,7,2,1,1,0,0,40,1,1
5117,22,3,124971,13,1,6,1,1,1,0,0,40,1,1
5118,32,3,209184,13,2,6,2,5,1,0,0,40,8,1
5119,39,1,121838,9,3,5,5,2,2,0,0,40,1,1
5120,46,3,265275,14,2,4,2,1,1,0,0,60,1,1
5121,50,3,71417,9,2,7,2,1,1,3103,0,40,1,2
5122,34,3,45522,9,1,5,1,1,1,0,0,40,1,1
5123,28,5,250135,14,2,4,3,1,2,0,1902,55,1,1
5124,18,3,120283,8,1,6,4,1,2,0,0,24,1,1
5125,20,3,216972,9,1,6,1,1,1,0,0,30,1,1
5126,20,3,116791,9,1,10,6,1,2,0,0,40,1,1
5127,55,1,26290,11,7,2,1,4,2,0,0,38,1,1
5128,22,3,216134,10,1,6,4,2,2,0,0,40,1,1
5129,60,2,143932,14,2,2,2,1,1,0,0,40,1,1
5130,40,3,217120,6,3,7,1,1,1,0,0,50,1,1
5131,47,1,223944,10,2,1,3,1,2,0,0,30,1,1
5132,23,3,185452,13,1,2,1,1,2,0,0,35,11,1
5133,57,5,44273,9,7,8,1,1,2,0,0,40,1,1
5134,52,3,178983,7,2,5,2,1,1,0,0,40,1,1
5135,42,3,219288,4,7,7,5,1,1,0,0,40,1,1
5136,25,3,349190,12,1,3,4,1,1,0,0,20,1,1
5137,49,7,158685,9,2,1,3,1,2,0,2377,40,1,2
5138,41,4,57924,10,1,13,4,1,1,0,0,40,1,1
5139,40,1,270324,11,2,5,2,2,1,0,0,30,1,1
5140,38,3,33001,13,2,2,2,1,1,0,0,55,1,2
5141,58,3,204021,9,1,8,4,1,1,0,0,40,11,1
5142,26,3,192506,13,1,5,1,2,2,0,0,35,1,1
5143,57,3,372967,6,3,1,6,1,2,0,0,70,12,1
5144,28,3,273929,9,2,6,2,1,1,0,1628,60,1,1
5145,42,3,195821,9,5,6,5,1,2,0,0,40,1,1
5146,28,3,56179,10,1,2,1,1,1,2174,0,55,1,1
5147,17,6,127003,5,1,12,4,2,1,0,0,40,1,1
5148,39,2,124090,5,2,7,2,1,1,0,0,40,1,1
5149,28,3,199600,9,2,10,2,2,1,0,0,40,1,1
5150,42,3,255847,9,2,10,2,1,1,4386,0,48,1,2
5151,51,2,218311,10,3,6,5,1,2,0,0,50,1,1
5152,27,3,167336,10,1,1,1,1,2,0,0,39,1,1
5153,41,3,59938,9,3,1,5,1,2,0,0,43,1,1
5154,28,3,263728,13,2,7,2,1,1,0,0,40,1,1
5155,54,2,278230,10,3,9,5,1,2,10520,0,30,1,2
5156,73,6,180603,9,7,12,1,1,2,0,0,8,1,1
5157,49,3,43910,9,2,1,3,1,2,0,0,30,1,1
5158,47,3,190139,14,2,2,2,1,1,0,0,40,1,2
5159,27,3,109001,10,2,7,2,1,1,0,0,49,1,1
5160,42,5,159931,13,2,4,3,1,2,0,0,45,1,2
5161,32,3,194987,9,2,1,3,2,2,0,0,40,1,1
5162,32,5,87310,9,2,5,2,1,1,0,0,41,1,1
5163,27,3,133937,14,1,6,4,1,1,0,0,40,1,1
5164,29,3,207064,9,2,7,2,1,1,0,0,40,1,2
5165,22,3,36011,11,1,4,1,1,1,0,0,30,1,1
5166,41,4,168294,9,2,1,2,1,1,5178,0,40,1,2
5167,49,5,194895,10,2,3,2,1,1,7298,0,40,1,2
5168,58,2,49884,9,2,9,2,1,1,0,0,50,1,1
5169,41,2,27305,9,2,9,2,1,1,7688,0,40,1,2
5170,26,3,229977,5,2,7,2,1,1,0,0,35,1,1
5171,21,3,64520,9,1,6,1,1,1,0,0,55,1,1
5172,32,6,134886,9,2,12,3,1,2,0,0,2,1,2
5173,37,3,305379,13,2,2,2,1,1,0,0,50,1,2
5174,23,3,202284,13,1,6,4,1,1,0,0,20,1,1
5175,42,2,99185,10,2,2,2,1,1,0,0,40,1,2
5176,25,3,159662,9,2,6,4,1,1,0,0,26,1,2
5177,67,3,197865,10,3,1,1,1,2,0,0,40,1,1
5178,41,5,175149,9,3,8,1,2,2,0,0,38,1,1
5179,49,5,349633,14,2,4,3,1,2,0,0,50,1,2
5180,36,3,135293,13,3,4,5,1,2,1506,0,45,5,1
5181,18,3,242893,7,1,7,4,1,1,0,0,35,1,1
5182,25,3,218667,3,2,3,4,1,1,0,0,40,1,1
5183,43,1,144811,15,3,4,1,1,1,0,0,50,1,1
5184,38,3,146091,16,2,2,3,1,2,99999,0,36,1,2
5185,21,3,206861,10,1,6,4,1,1,0,0,20,5,1
5186,65,2,226215,13,2,6,2,1,1,0,0,15,1,1
5187,66,3,114447,11,7,4,1,1,2,0,0,35,1,1
5188,33,3,124187,7,1,8,1,2,1,0,0,60,1,1
5189,51,3,147954,9,2,1,3,2,2,3411,0,38,1,1
5190,27,7,64379,9,2,7,2,1,1,0,1740,40,1,1
5191,17,3,156501,8,1,5,4,1,2,0,0,16,1,1
5192,32,3,207668,13,2,2,2,1,1,15024,0,45,1,2
5193,61,6,161279,9,7,12,1,1,2,0,0,36,1,1
5194,38,3,225707,9,2,10,2,1,1,0,0,40,2,2
5195,43,5,115603,10,3,1,5,1,2,0,0,40,1,1
5196,40,1,506329,16,2,4,2,3,1,0,0,40,22,2
5197,63,3,275034,13,2,6,2,1,1,0,1740,35,1,1
5198,76,6,172637,10,2,12,2,1,1,0,0,20,1,2
5199,42,3,56483,12,3,1,5,1,2,0,0,40,1,1
5200,43,4,144778,13,1,2,1,1,1,0,0,40,1,2
5201,76,2,33213,14,2,4,2,1,1,0,0,30,5,2
5202,41,5,297248,15,2,4,2,1,1,0,2415,45,1,2
5203,17,3,137042,6,1,4,4,1,1,0,0,20,1,1
5204,30,2,33308,9,1,7,1,1,1,0,0,40,1,1
5205,30,3,158420,13,1,4,1,1,1,0,0,50,13,1
5206,22,3,41763,10,1,5,1,1,1,0,0,25,1,1
5207,53,6,220640,13,3,12,6,5,2,0,0,20,1,1
5208,28,3,149734,9,1,5,5,2,2,0,0,52,1,1
5209,25,6,262245,11,1,12,4,1,2,3418,0,40,1,1
5210,24,3,349691,10,1,6,6,2,2,0,0,40,1,1
5211,47,3,185385,6,2,10,2,1,1,0,0,40,1,2
5212,34,2,174463,11,1,9,1,1,1,0,0,50,1,1
5213,26,3,236068,10,1,6,6,1,2,0,0,20,1,1
5214,63,6,445168,13,7,12,1,4,2,0,0,56,1,1
5215,25,3,91334,11,2,2,2,1,1,0,0,75,1,1
5216,28,3,33895,13,1,6,1,1,1,0,0,45,1,1
5217,36,3,214816,9,1,7,1,1,2,0,0,40,1,1
5218,24,3,229773,13,1,2,1,1,1,0,0,40,1,1
5219,51,7,166386,13,2,2,3,3,2,0,0,35,22,1
5220,44,3,266135,13,2,4,2,1,1,0,0,50,1,2
5221,18,3,300379,8,1,1,4,1,1,0,0,12,1,1
5222,54,4,392502,10,2,4,2,1,1,0,0,40,1,2
5223,61,3,73809,10,3,1,1,1,2,0,0,40,1,1
5224,51,3,193720,13,2,2,2,1,1,0,0,45,1,2
5225,43,3,316183,4,2,10,2,1,1,0,0,40,1,1
5226,51,3,162944,9,2,7,2,1,1,0,0,40,1,1
5227,50,5,186888,9,2,2,3,2,2,0,0,40,1,2
5228,27,6,330132,9,1,12,1,1,2,0,0,25,1,1
5229,24,3,192017,10,2,3,2,1,1,0,0,30,1,1
5230,20,1,161978,10,2,5,2,1,1,0,0,20,1,1
5231,52,3,202930,13,3,2,1,1,1,0,0,40,1,2
5232,57,5,323309,4,3,5,1,1,1,0,0,40,1,1
5233,49,7,197332,10,2,6,2,1,1,0,0,60,1,1
5234,42,7,204033,13,2,1,3,1,2,0,0,35,5,1
5235,22,3,271274,7,1,6,1,1,2,0,0,40,1,1
5236,38,3,174242,10,2,11,2,1,1,0,0,40,1,2
5237,21,3,209483,10,1,6,4,1,2,0,0,20,1,1
5238,39,4,99146,13,2,13,2,1,1,0,1887,60,1,2
5239,52,2,102346,10,1,4,4,1,2,0,0,35,1,1
5240,25,3,181666,12,1,11,4,1,2,0,0,40,1,1
5241,50,3,207367,10,4,5,1,1,2,0,0,40,2,1
5242,35,1,82622,10,2,2,2,1,1,0,0,80,1,1
5243,50,3,202296,11,5,4,5,1,2,0,0,40,1,1
5244,58,3,142182,9,2,7,2,1,1,0,0,25,1,1
5245,48,4,94342,13,3,2,1,1,1,0,0,45,1,1
5246,30,3,41493,10,3,1,1,1,2,0,0,35,11,1
5247,18,3,181712,7,1,3,4,1,1,0,0,12,1,1
5248,29,2,164607,9,2,7,2,1,1,0,0,40,1,1
5249,52,2,41496,10,2,6,2,1,1,0,0,45,1,1
5250,63,3,143098,9,2,6,2,1,1,4064,0,40,1,1
5251,36,5,196529,14,2,4,3,1,2,0,0,40,1,2
5252,24,3,157332,10,1,10,4,1,2,0,0,42,1,1
5253,30,5,154935,12,1,13,1,2,1,0,0,40,1,1
5254,23,3,223231,9,2,10,2,5,1,0,0,40,6,1
5255,35,6,253860,9,3,12,5,1,2,0,0,20,1,1
5256,21,3,362589,13,1,5,4,1,2,0,0,20,1,1
5257,28,3,94880,10,1,7,1,1,1,0,0,43,6,1
5258,20,3,309580,9,1,1,4,1,1,0,0,40,1,1
5259,18,3,130389,7,1,5,4,1,1,0,0,20,34,1
5260,21,3,349365,10,1,1,4,1,2,0,0,15,1,1
5261,27,3,376936,9,1,7,1,1,1,0,0,40,1,1
5262,42,3,179557,10,3,11,1,1,2,0,0,40,1,1
5263,21,3,105577,10,1,5,4,1,2,0,0,30,1,1
5264,51,3,224207,10,2,6,2,1,1,0,0,40,1,2
5265,27,4,47907,13,1,1,1,1,2,0,0,40,1,1
5266,23,2,191283,9,1,8,4,1,1,0,0,40,1,1
5267,57,3,20953,10,2,6,2,1,1,0,1902,40,1,2
5268,22,1,186569,13,1,4,4,1,2,0,0,12,1,1
5269,59,3,43221,5,2,8,2,1,1,0,0,60,1,2
5270,38,3,161141,9,3,8,1,1,1,0,0,40,1,1
5271,20,3,203003,9,1,8,6,1,1,0,0,40,1,1
5272,90,3,141758,5,1,1,1,1,2,0,0,40,1,1
5273,35,3,113322,11,2,6,2,1,1,0,0,40,1,1
5274,50,3,343847,9,2,13,2,1,1,0,0,38,1,2
5275,45,3,214068,16,2,4,2,1,1,0,0,50,1,2
5276,44,3,116632,14,2,2,2,1,1,0,0,50,1,2
5277,23,3,240160,12,1,4,4,1,1,0,0,40,1,1
5278,34,3,516337,7,2,3,2,1,1,0,0,40,6,1
5279,23,7,284651,13,3,6,1,1,2,0,0,43,1,1
5280,39,1,141420,10,2,13,2,1,1,0,0,40,1,1
5281,19,3,42750,10,1,3,1,1,1,0,0,55,1,1
5282,54,3,165278,10,2,2,2,1,1,0,0,40,1,2
5283,40,3,167265,14,3,4,1,1,1,0,0,43,1,1
5284,44,3,139907,10,1,6,4,1,1,0,0,50,1,1
5285,31,7,236415,10,2,1,3,1,2,0,0,20,1,2
5286,25,3,312966,5,5,3,6,1,1,0,0,40,26,1
5287,33,3,118941,13,2,2,3,1,2,0,0,32,1,2
5288,32,3,198068,9,1,8,1,1,1,0,0,60,1,1
5289,36,3,373952,6,2,10,2,1,1,0,0,40,1,1
5290,47,2,236111,10,2,4,2,5,1,0,0,55,1,2
5291,80,3,157778,14,7,4,1,1,2,0,0,10,1,1
5292,21,3,143604,10,1,6,4,1,2,0,0,8,1,1
5293,35,2,319831,10,2,9,2,1,1,0,0,60,1,1
5294,77,6,132728,14,3,12,1,1,1,0,0,45,1,1
5295,30,3,137606,9,2,8,2,1,1,5013,0,40,1,1
5296,35,6,61343,9,2,12,2,1,1,0,0,40,1,1
5297,49,3,268234,4,2,3,2,1,1,0,0,40,1,1
5298,33,3,100135,9,2,1,3,1,2,0,1740,25,1,1
5299,53,2,34973,10,2,9,2,1,1,0,0,45,1,1
5300,41,3,323790,9,3,3,5,1,1,0,0,55,1,1
5301,57,3,319733,13,2,10,2,1,1,0,0,40,16,2
5302,21,6,180339,10,1,12,4,1,2,0,0,25,1,1
5303,19,3,125591,10,1,5,4,1,2,0,0,40,1,1
5304,28,3,60772,13,1,2,4,1,2,0,0,45,1,1
5305,42,4,74680,14,3,1,1,1,1,0,2001,60,1,1
5306,29,2,141185,10,2,9,2,1,1,0,0,55,1,1
5307,38,6,204668,11,5,12,5,1,2,0,0,25,1,1
5308,26,3,273792,10,1,5,4,1,1,0,0,20,1,1
5309,41,3,70037,10,1,7,5,1,1,0,3004,60,5,2
5310,40,3,343068,10,3,2,1,1,2,0,0,40,1,1
5311,36,2,177907,16,1,4,1,1,1,0,0,40,1,2
5312,28,3,144063,9,2,2,2,1,1,0,0,40,1,1
5313,25,2,257574,13,1,1,1,2,2,0,0,20,1,1
5314,42,2,67065,9,2,9,2,1,1,0,0,60,1,1
5315,32,3,183356,9,1,7,4,1,1,0,0,40,1,1
5316,32,3,152940,12,1,1,4,1,1,0,0,30,1,1
5317,37,3,227128,3,2,7,2,1,1,0,0,40,1,1
5318,39,5,45607,9,2,13,2,1,1,0,0,56,1,1
5319,49,3,155489,13,2,7,2,1,1,0,0,40,1,1
5320,28,6,230704,9,1,12,1,2,1,0,0,40,1,1
5321,24,6,267955,5,1,12,4,1,2,0,0,20,1,1
5322,19,3,165115,9,1,6,1,1,2,0,0,40,1,1
5323,31,3,49923,9,2,8,2,1,1,0,0,40,1,1
5324,40,3,272240,9,3,10,1,1,2,0,0,40,1,1
5325,29,3,255476,4,1,3,4,1,1,0,0,30,6,1
5326,59,3,194290,9,2,9,2,1,1,0,0,48,1,1
5327,52,3,145548,12,2,13,2,1,1,0,0,40,1,2
5328,27,3,175262,13,1,2,4,1,1,0,0,40,1,1
5329,45,5,37306,13,2,4,2,1,1,0,0,45,1,2
5330,58,3,137547,13,2,5,2,3,1,0,0,40,7,1
5331,53,3,276515,13,1,2,4,1,1,0,0,40,2,1
5332,23,3,174626,9,1,3,4,1,1,0,0,25,1,1
5333,35,3,215310,7,3,3,6,1,1,0,0,40,1,1
5334,49,3,332355,9,2,2,2,1,1,0,0,40,1,1
5335,49,3,204057,12,3,2,1,1,2,0,0,40,1,1
5336,25,3,391591,8,1,7,1,1,1,0,0,40,1,1
5337,47,3,169092,14,3,4,5,1,2,0,0,50,1,2
5338,28,3,230743,12,3,1,1,1,2,0,0,40,1,1
5339,20,3,190963,10,1,2,1,1,2,0,0,30,1,1
5340,74,6,204840,3,2,12,2,1,1,0,0,56,6,1
5341,19,3,169853,9,1,10,4,1,1,0,0,24,1,1
5342,28,3,212091,9,2,10,2,1,1,2580,0,40,1,1
5343,31,3,202822,10,3,1,5,2,2,0,0,40,1,1
5344,61,6,226989,10,4,12,1,1,1,0,0,40,1,1
5345,30,3,140011,11,2,3,2,1,1,0,0,53,1,1
5346,20,6,432376,10,1,12,4,1,1,0,0,40,12,1
5347,35,3,90273,4,2,10,2,1,1,0,0,40,5,2
5348,23,3,224424,13,1,5,4,1,1,0,0,40,1,1
5349,25,3,168943,13,2,2,3,1,2,0,0,30,1,2
5350,19,3,571853,9,1,5,4,1,1,0,0,30,1,1
5351,30,3,156464,14,1,4,1,1,1,0,0,45,1,2
5352,26,3,108542,9,1,7,4,1,1,0,0,35,1,1
5353,34,5,194325,9,2,8,2,1,1,0,0,45,1,1
5354,49,3,114797,13,3,2,5,2,2,0,0,40,1,1
5355,35,3,40135,10,2,3,2,1,1,0,2042,40,1,1
5356,38,3,204756,9,1,6,4,1,2,0,0,40,1,1
5357,36,3,228190,9,2,3,2,2,1,0,0,20,1,1
5358,33,3,163392,9,2,4,2,4,1,0,0,48,1,2
5359,54,3,138845,10,1,5,1,1,2,0,0,40,1,1
5360,19,5,169853,9,1,7,4,1,1,0,0,40,1,1
5361,18,9,206359,6,1,12,4,1,1,0,0,40,1,1
5362,60,3,224097,9,2,7,2,1,1,0,0,40,1,1
5363,28,2,160786,9,1,7,4,1,1,0,0,40,1,1
5364,43,2,190044,9,2,6,2,1,1,0,0,40,1,1
5365,49,5,145290,3,2,5,2,1,1,0,0,40,1,1
5366,25,3,120268,13,1,4,4,1,1,0,0,70,1,1
5367,17,3,327434,6,1,6,4,1,1,0,0,20,1,1
5368,41,7,218302,13,2,6,2,1,1,0,0,60,1,2
5369,30,3,1184622,10,2,8,2,2,1,0,0,35,1,1
5370,90,5,227796,14,2,2,2,1,1,20051,0,60,1,2
5371,25,3,206343,9,1,13,6,1,1,0,0,40,1,1
5372,27,3,36851,11,2,6,2,1,1,0,0,35,1,1
